Itens_consumidos,Ocupacao_vetor
543,91
544,91
545,91
546,91
547,91
548,91
549,90
550,90
551,90
552,90
553,100
554,99
555,99
556,99
557,99
558,99
559,98
560,98
561,97
562,97
563,96
564,96
565,96
566,100
567,99
568,99
569,100
570,99
571,99
572,99
573,99
574,99
575,99
576,99
577,99
578,99
579,99
580,99
581,99
582,99
583,99
584,99
585,99
586,99
587,99
588,99
589,99
590,99
591,99
592,99
593,99
594,99
595,99
596,99
597,99
598,99
599,99
600,99
601,99
602,99
603,99
604,99
605,99
606,99
607,99
608,99
609,99
610,99
611,99
612,99
613,99
614,99
615,99
616,99
617,99
618,99
619,99
620,99
621,100
622,100
623,99
624,99
625,99
626,99
627,99
628,99
629,99
630,99
631,99
632,99
633,99
634,99
635,99
636,99
637,99
638,99
639,99
640,99
641,99
642,99
643,99
644,100
645,99
646,99
647,98
648,98
649,98
650,98
651,98
652,98
653,98
654,98
655,98
656,98
657,98
658,98
659,98
660,98
661,97
662,97
663,96
664,96
665,95
666,95
667,94
668,94
669,93
670,93
671,92
672,91
673,91
674,90
675,89
676,88
677,88
678,87
679,86
680,85
681,85
682,84
683,83
684,82
685,82
686,81
687,80
688,80
689,79
690,78
691,78
692,77
693,76
694,76
695,75
696,74
697,74
698,73
699,72
700,72
701,71
702,70
703,70
704,69
705,69
706,69
707,69
708,69
709,69
710,69
711,69
712,69
713,69
714,69
715,69
716,69
717,69
718,69
719,69
720,69
721,69
722,69
723,69
724,69
725,69
726,69
727,69
728,69
729,69
730,100
731,99
732,99
733,99
734,99
735,99
736,99
737,98
738,98
739,97
740,97
741,96
742,96
743,95
744,95
745,94
746,94
747,93
748,93
749,92
750,92
751,91
752,91
753,90
754,90
755,89
756,100
757,99
758,99
759,100
760,99
761,99
762,99
763,99
764,99
765,99
766,99
767,99
768,99
769,99
770,98
771,98
772,97
773,97
774,96
775,96
776,95
777,95
778,94
779,94
780,93
781,93
782,92
783,92
784,92
785,92
786,92
787,92
788,92
789,92
790,91
791,91
792,90
793,90
794,90
795,90
796,90
797,100
798,99
799,100
800,99
801,99
802,99
803,99
804,99
805,99
806,99
807,99
808,99
809,99
810,99
811,99
812,100
813,99
814,98
815,98
816,98
817,98
818,97
819,97
820,100
821,99
822,99
823,99
824,99
825,100
826,100
827,99
828,99
829,99
830,99
831,99
832,99
833,99
834,99
835,99
836,99
837,98
838,98
839,98
840,98
841,98
842,98
843,98
844,100
845,99
846,99
847,99
848,99
849,99
850,99
851,99
852,99
853,99
854,99
855,98
856,98
857,97
858,97
859,97
860,97
861,97
862,97
863,97
864,97
865,97
866,97
867,97
868,97
869,96
870,96
871,95
872,95
873,94
874,94
875,93
876,93
877,93
878,93
879,93
880,92
881,92
882,92
883,92
884,92
885,92
886,92
887,92
888,92
889,92
890,92
891,92
892,92
893,92
894,92
895,91
896,91
897,90
898,90
899,89
900,89
901,88
902,88
903,87
904,87
905,86
906,86
907,86
908,86
909,86
910,86
911,86
912,87
913,100
914,99
915,99
916,99
917,99
918,99
919,99
920,99
921,99
922,99
923,99
924,100
925,99
926,99
927,99
928,98
929,98
930,97
931,97
932,96
933,96
934,95
935,95
936,94
937,94
938,93
939,93
940,92
941,92
942,91
943,91
944,90
945,90
946,89
947,89
948,88
949,88
950,87
951,87
952,86
953,86
954,85
955,85
956,84
957,84
958,83
959,83
960,82
961,82
962,81
963,81
964,80
965,80
966,79
967,79
968,79
969,79
970,79
971,79
972,79
973,79
974,79
975,79
976,79
977,79
978,100
979,99
980,99
981,99
982,99
983,99
984,99
985,99
986,99
987,99
988,99
989,99
990,99
991,99
992,99
993,99
994,99
995,99
996,98
997,98
998,98
999,98
1000,100
1001,99
1002,99
1003,99
1004,99
1005,99
1006,99
1007,98
1008,98
1009,97
1010,97
1011,96
1012,96
1013,96
1014,96
1015,96
1016,96
1017,96
1018,96
1019,96
1020,96
1021,96
1022,96
1023,96
1024,96
1025,96
1026,96
1027,96
1028,96
1029,95
1030,95
1031,94
1032,94
1033,93
1034,93
1035,92
1036,92
1037,91
1038,91
1039,90
1040,90
1041,89
1042,89
1043,88
1044,88
1045,87
1046,86
1047,86
1048,85
1049,84
1050,84
1051,83
1052,82
1053,82
1054,81
1055,80
1056,80
1057,79
1058,78
1059,78
1060,77
1061,76
1062,76
1063,75
1064,75
1065,75
1066,75
1067,75
1068,75
1069,75
1070,75
1071,75
1072,75
1073,75
1074,75
1075,75
1076,75
1077,75
1078,75
1079,75
1080,75
1081,75
1082,75
1083,75
1084,75
1085,75
1086,75
1087,75
1088,75
1089,74
1090,74
1091,73
1092,73
1093,72
1094,72
1095,71
1096,71
1097,70
1098,70
1099,69
1100,69
1101,68
1102,67
1103,67
1104,66
1105,65
1106,65
1107,64
1108,63
1109,63
1110,62
1111,61
1112,61
1113,60
1114,59
1115,58
1116,58
1117,57
1118,56
1119,55
1120,55
1121,54
1122,53
1123,52
1124,52
1125,51
1126,50
1127,49
1128,49
1129,48
1130,47
1131,46
1132,46
1133,45
1134,44
1135,44
1136,43
1137,43
1138,42
1139,42
1140,41
1141,41
1142,40
1143,40
1144,39
1145,38
1146,38
1147,37
1148,36
1149,36
1150,35
1151,34
1152,34
1153,33
1154,32
1155,32
1156,31
1157,30
1158,30
1159,29
1160,28
1161,27
1162,27
1163,26
1164,25
1165,25
1166,24
1167,23
1168,23
1169,22
1170,21
1171,21
1172,20
1173,19
1174,18
1175,18
1176,17
1177,16
1178,16
1179,15
1180,14
1181,14
1182,13
1183,12
1184,12
1185,11
1186,10
1187,10
1188,9
1189,8
1190,8
1191,7
1192,6
1193,6
1194,5
1195,5
1196,4
1197,4
1198,3
1199,3
1200,2
1201,2
1202,2
1203,2
1204,2
1205,2
1206,2
1207,2
1208,2
1209,2
1210,2
1211,2
1212,2
1213,2
1214,2
1215,2
1216,2
1217,2
1218,2
1219,2
1220,5
1221,5
1222,5
1223,5
1224,5
1225,5
1226,100
1227,99
1228,98
1229,98
1230,97
1231,97
1232,96
1233,96
1234,95
1235,95
1236,94
1237,94
1238,93
1239,93
1240,92
1241,92
1242,91
1243,91
1244,90
1245,90
1246,90
1247,90
1248,90
1249,90
1250,90
1251,90
1252,90
1253,90
1254,90
1255,90
1256,90
1257,90
1258,90
1259,90
1260,90
1261,90
1262,90
1263,90
1264,90
1265,90
1266,90
1267,90
1268,90
1269,90
1270,90
1271,90
1272,90
1273,90
1274,89
1275,89
1276,89
1277,89
1278,89
1279,89
1280,89
1281,89
1282,89
1283,89
1284,89
1285,89
1286,89
1287,89
1288,90
1289,90
1290,90
1291,89
1292,88
1293,88
1294,88
1295,88
1296,88
1297,89
1298,89
1299,89
1300,100
1301,100
1302,99
1303,99
1304,99
1305,100
1306,99
1307,99
1308,99
1309,99
1310,100
1311,99
1312,98
1313,98
1314,100
1315,99
1316,99
1317,100
1318,99
1319,99
1320,99
1321,99
1322,99
1323,99
1324,99
1325,99
1326,100
1327,99
1328,99
1329,99
1330,99
1331,99
1332,99
1333,99
1334,99
1335,99
1336,99
1337,99
1338,99
1339,99
1340,98
1341,98
1342,97
1343,97
1344,96
1345,96
1346,95
1347,95
1348,94
1349,94
1350,93
1351,93
1352,93
1353,94
1354,93
1355,93
1356,93
1357,94
1358,94
1359,94
1360,94
1361,94
1362,94
1363,94
1364,94
1365,94
1366,94
1367,94
1368,95
1369,94
1370,94
1371,94
1372,100
1373,99
1374,99
1375,99
1376,100
1377,100
1378,99
1379,99
1380,99
1381,99
1382,99
1383,99
1384,99
1385,99
1386,99
1387,99
1388,99
1389,99
1390,99
1391,99
1392,99
1393,99
1394,100
1395,99
1396,99
1397,99
1398,98
1399,98
1400,97
1401,97
1402,96
1403,96
1404,95
1405,95
1406,95
1407,95
1408,95
1409,95
1410,95
1411,95
1412,95
1413,95
1414,95
1415,95
1416,94
1417,93
1418,93
1419,93
1420,93
1421,92
1422,91
1423,91
1424,90
1425,90
1426,89
1427,89
1428,88
1429,88
1430,87
1431,87
1432,86
1433,86
1434,85
1435,85
1436,84
1437,84
1438,83
1439,83
1440,82
1441,82
1442,81
1443,81
1444,80
1445,80
1446,79
1447,79
1448,78
1449,78
1450,77
1451,77
1452,76
1453,76
1454,75
1455,75
1456,74
1457,74
1458,73
1459,73
1460,72
1461,72
1462,71
1463,71
1464,70
1465,70
1466,69
1467,69
1468,68
1469,68
1470,67
1471,67
1472,66
1473,66
1474,65
1475,65
1476,64
1477,64
1478,63
1479,63
1480,62
1481,62
1482,61
1483,61
1484,60
1485,60
1486,60
1487,60
1488,60
1489,60
1490,60
1491,60
1492,100
1493,99
1494,99
1495,99
1496,99
1497,99
1498,99
1499,99
1500,100
1501,99
1502,99
1503,99
1504,99
1505,99
1506,99
1507,99
1508,99
1509,99
1510,98
1511,98
1512,97
1513,97
1514,96
1515,96
1516,95
1517,95
1518,95
1519,94
1520,94
1521,93
1522,93
1523,92
1524,92
1525,91
1526,91
1527,90
1528,90
1529,89
1530,89
1531,88
1532,88
1533,87
1534,87
1535,86
1536,86
1537,85
1538,85
1539,84
1540,84
1541,83
1542,83
1543,82
1544,82
1545,82
1546,82
1547,82
1548,82
1549,82
1550,82
1551,82
1552,82
1553,81
1554,81
1555,81
1556,80
1557,80
1558,79
1559,79
1560,78
1561,78
1562,77
1563,77
1564,76
1565,76
1566,75
1567,75
1568,74
1569,74
1570,73
1571,73
1572,72
1573,72
1574,71
1575,71
1576,70
1577,70
1578,69
1579,69
1580,68
1581,100
1582,99
1583,99
1584,99
1585,99
1586,99
1587,99
1588,100
1589,99
1590,99
1591,99
1592,99
1593,99
1594,99
1595,98
1596,98
1597,98
1598,98
1599,98
1600,98
1601,98
1602,98
1603,98
1604,98
1605,98
1606,98
1607,98
1608,99
1609,99
1610,99
1611,99
1612,99
1613,99
1614,99
1615,99
1616,99
1617,98
1618,98
1619,98
1620,97
1621,97
1622,96
1623,96
1624,95
1625,95
1626,94
1627,94
1628,93
1629,93
1630,92
1631,92
1632,91
1633,91
1634,90
1635,90
1636,89
1637,89
1638,88
1639,88
1640,87
1641,87
1642,87
1643,87
1644,87
1645,87
1646,87
1647,87
1648,87
1649,87
1650,86
1651,86
1652,85
1653,85
1654,85
1655,85
1656,85
1657,100
1658,99
1659,99
1660,99
1661,99
1662,99
1663,98
1664,98
1665,99
1666,99
1667,99
1668,99
1669,100
1670,99
1671,99
1672,100
1673,99
1674,98
1675,98
1676,97
1677,97
1678,96
1679,96
1680,95
1681,95
1682,95
1683,94
1684,94
1685,93
1686,93
1687,92
1688,91
1689,91
1690,90
1691,89
1692,89
1693,88
1694,87
1695,87
1696,86
1697,85
1698,85
1699,84
1700,84
1701,83
1702,83
1703,83
1704,82
1705,82
1706,81
1707,81
1708,80
1709,80
1710,79
1711,79
1712,78
1713,78
1714,77
1715,77
1716,76
1717,76
1718,75
1719,75
1720,74
1721,74
1722,73
1723,73
1724,72
1725,72
1726,71
1727,71
1728,70
1729,70
1730,69
1731,100
1732,99
1733,99
1734,99
1735,99
1736,99
1737,99
1738,100
1739,99
1740,99
1741,99
1742,99
1743,99
1744,99
1745,99
1746,99
1747,99
1748,98
1749,98
1750,97
1751,97
1752,96
1753,96
1754,95
1755,95
1756,94
1757,94
1758,93
1759,93
1760,93
1761,93
1762,93
1763,92
1764,92
1765,91
1766,91
1767,90
1768,89
1769,89
1770,88
1771,87
1772,87
1773,86
1774,85
1775,85
1776,84
1777,83
1778,82
1779,82
1780,81
1781,80
1782,79
1783,79
1784,78
1785,77
1786,77
1787,76
1788,75
1789,75
1790,74
1791,73
1792,73
1793,72
1794,71
1795,71
1796,70
1797,69
1798,69
1799,68
1800,67
1801,67
1802,66
1803,65
1804,65
1805,64
1806,63
1807,62
1808,62
1809,61
1810,60
1811,59
1812,59
1813,58
1814,57
1815,56
1816,56
1817,55
1818,54
1819,53
1820,53
1821,52
1822,51
1823,50
1824,50
1825,49
1826,48
1827,47
1828,47
1829,46
1830,45
1831,45
1832,44
1833,43
1834,43
1835,42
1836,41
1837,41
1838,40
1839,39
1840,39
1841,38
1842,37
1843,37
1844,36
1845,35
1846,35
1847,34
1848,33
1849,33
1850,32
1851,31
1852,31
1853,30
1854,29
1855,29
1856,28
1857,27
1858,27
1859,26
1860,25
1861,24
1862,24
1863,23
1864,22
1865,22
1866,21
1867,20
1868,20
1869,19
1870,19
1871,19
1872,19
1873,19
1874,100
1875,99
1876,99
1877,99
1878,99
1879,99
1880,100
1881,99
1882,98
1883,98
1884,98
1885,97
1886,96
1887,96
1888,95
1889,94
1890,94
1891,93
1892,93
1893,92
1894,92
1895,91
1896,91
1897,90
1898,90
1899,89
1900,89
1901,88
1902,88
1903,87
1904,87
1905,86
1906,86
1907,86
1908,86
1909,86
1910,86
1911,87
1912,87
1913,86
1914,86
1915,85
1916,85
1917,84
1918,84
1919,84
1920,84
1921,84
1922,84
1923,84
1924,84
1925,84
1926,84
1927,83
1928,83
1929,83
1930,82
1931,82
1932,82
1933,82
1934,82
1935,82
1936,82
1937,82
1938,100
1939,99
1940,100
1941,99
1942,99
1943,100
1944,99
1945,99
1946,99
1947,99
1948,99
1949,99
1950,99
1951,99
1952,99
1953,99
1954,99
1955,99
1956,99
1957,99
1958,99
1959,100
1960,100
1961,99
1962,99
1963,99
1964,99
1965,99
1966,98
1967,98
1968,97
1969,97
1970,97
1971,97
1972,97
1973,96
1974,96
1975,95
1976,95
1977,94
1978,94
1979,93
1980,92
1981,92
1982,91
1983,90
1984,90
1985,89
1986,88
1987,87
1988,87
1989,86
1990,85
1991,84
1992,84
1993,83
1994,82
1995,81
1996,81
1997,80
1998,79
1999,78
2000,78
2001,77
2002,76
2003,75
2004,75
2005,74
2006,73
2007,73
2008,72
2009,71
2010,71
2011,70
2012,69
2013,69
2014,68
2015,67
2016,67
2017,66
2018,65
2019,64
2020,63
2021,63
2022,62
2023,61
2024,60
2025,59
2026,59
2027,58
2028,57
2029,56
2030,56
2031,55
2032,54
2033,53
2034,53
2035,52
2036,51
2037,50
2038,50
2039,49
2040,48
2041,47
2042,47
2043,46
2044,45
2045,44
2046,44
2047,43
2048,42
2049,41
2050,41
2051,40
2052,39
2053,38
2054,38
2055,37
2056,36
2057,35
2058,35
2059,34
2060,33
2061,32
2062,32
2063,31
2064,30
2065,29
2066,29
2067,28
2068,28
2069,27
2070,27
2071,27
2072,26
2073,26
2074,26
2075,25
2076,24
2077,24
2078,23
2079,22
2080,22
2081,21
2082,20
2083,20
2084,19
2085,18
2086,18
2087,17
2088,16
2089,16
2090,15
2091,14
2092,14
2093,13
2094,12
2095,12
2096,11
2097,10
2098,9
2099,9
2100,8
2101,7
2102,7
2103,6
2104,6
2105,5
2106,5
2107,4
2108,4
2109,3
2110,3
2111,2
2112,2
2113,2
2114,2
2115,2
2116,2
2117,2
2118,2
2119,2
2120,2
2121,2
2122,2
2123,2
2124,2
2125,2
2126,2
2127,2
2128,2
2129,2
2130,2
2131,2
2132,2
2133,2
2134,2
2135,2
2136,2
2137,100
2138,99
2139,100
2140,99
2141,99
2142,99
2143,99
2144,99
2145,99
2146,99
2147,100
2148,100
2149,99
2150,98
2151,98
2152,97
2153,96
2154,96
2155,95
2156,95
2157,94
2158,94
2159,93
2160,93
2161,92
2162,92
2163,91
2164,91
2165,90
2166,90
2167,89
2168,89
2169,88
2170,88
2171,87
2172,87
2173,87
2174,87
2175,87
2176,87
2177,87
2178,87
2179,87
2180,86
2181,86
2182,85
2183,85
2184,84
2185,84
2186,83
2187,83
2188,82
2189,82
2190,81
2191,81
2192,80
2193,80
2194,79
2195,79
2196,78
2197,78
2198,78
2199,100
2200,99
2201,99
2202,99
2203,100
2204,99
2205,99
2206,100
2207,99
2208,99
2209,99
2210,99
2211,99
2212,99
2213,99
2214,99
2215,99
2216,99
2217,99
2218,99
2219,99
2220,99
2221,99
2222,99
2223,99
2224,99
2225,99
2226,99
2227,99
2228,99
2229,99
2230,99
2231,99
2232,99
2233,99
2234,99
2235,99
2236,99
2237,99
2238,98
2239,98
2240,97
2241,97
2242,96
2243,96
2244,95
2245,95
2246,94
2247,94
2248,93
2249,93
2250,92
2251,92
2252,91
2253,91
2254,90
2255,90
2256,89
2257,89
2258,88
2259,88
2260,88
2261,88
2262,88
2263,88
2264,88
2265,88
2266,88
2267,87
2268,87
2269,86
2270,86
2271,85
2272,85
2273,84
2274,84
2275,83
2276,83
2277,82
2278,82
2279,81
2280,81
2281,80
2282,80
2283,79
2284,79
2285,79
2286,100
2287,99
2288,98
2289,97
2290,96
2291,96
2292,96
2293,96
2294,96
2295,96
2296,96
2297,96
2298,96
2299,96
2300,96
2301,96
2302,96
2303,96
2304,96
2305,96
2306,96
2307,96
2308,96
2309,96
2310,96
2311,96
2312,96
2313,96
2314,96
2315,96
2316,96
2317,96
2318,96
2319,100
2320,99
2321,98
2322,98
2323,98
2324,98
2325,98
2326,98
2327,98
2328,100
2329,99
2330,98
2331,100
2332,99
2333,99
2334,99
2335,99
2336,99
2337,99
2338,99
2339,99
2340,99
2341,99
2342,99
2343,99
2344,99
2345,99
2346,99
2347,99
2348,99
2349,99
2350,99
2351,99
2352,99
2353,99
2354,99
2355,99
2356,99
2357,99
2358,99
2359,98
2360,98
2361,97
2362,97
2363,96
2364,96
2365,95
2366,95
2367,94
2368,94
2369,93
2370,93
2371,92
2372,92
2373,91
2374,91
2375,90
2376,89
2377,89
2378,88
2379,87
2380,87
2381,86
2382,85
2383,85
2384,84
2385,83
2386,83
2387,82
2388,81
2389,81
2390,80
2391,79
2392,79
2393,78
2394,77
2395,77
2396,76
2397,75
2398,75
2399,74
2400,73
2401,72
2402,72
2403,71
2404,70
2405,69
2406,69
2407,68
2408,67
2409,67
2410,66
2411,66
2412,65
2413,65
2414,64
2415,64
2416,63
2417,63
2418,63
2419,63
2420,63
2421,63
2422,63
2423,63
2424,63
2425,63
2426,63
2427,63
2428,63
2429,63
2430,63
2431,63
2432,63
2433,63
2434,63
2435,63
2436,63
2437,63
2438,62
2439,66
2440,66
2441,66
2442,66
2443,65
2444,65
2445,64
2446,64
2447,64
2448,64
2449,64
2450,64
2451,64
2452,64
2453,64
2454,64
2455,64
2456,64
2457,64
2458,64
2459,63
2460,63
2461,63
2462,63
2463,63
2464,63
2465,63
2466,63
2467,63
2468,63
2469,63
2470,63
2471,63
2472,63
2473,63
2474,63
2475,63
2476,63
2477,63
2478,62
2479,62
2480,61
2481,61
2482,60
2483,60
2484,60
2485,59
2486,59
2487,58
2488,58
2489,57
2490,57
2491,56
2492,56
2493,55
2494,55
2495,54
2496,54
2497,53
2498,53
2499,53
2500,53
2501,53
2502,53
2503,53
2504,53
2505,53
2506,53
2507,53
2508,53
2509,100
2510,99
2511,99
2512,99
2513,99
2514,99
2515,99
2516,99
2517,99
2518,99
2519,99
2520,100
2521,99
2522,99
2523,99
2524,99
2525,99
2526,99
2527,99
2528,99
2529,98
2530,98
2531,97
2532,97
2533,96
2534,96
2535,95
2536,95
2537,94
2538,94
2539,93
2540,93
2541,92
2542,91
2543,91
2544,90
2545,89
2546,89
2547,88
2548,87
2549,87
2550,86
2551,85
2552,85
2553,84
2554,84
2555,83
2556,82
2557,81
2558,81
2559,80
2560,79
2561,78
2562,78
2563,77
2564,76
2565,76
2566,75
2567,74
2568,74
2569,73
2570,72
2571,72
2572,71
2573,70
2574,70
2575,69
2576,68
2577,68
2578,67
2579,66
2580,66
2581,65
2582,64
2583,64
2584,63
2585,62
2586,62
2587,61
2588,60
2589,60
2590,59
2591,58
2592,58
2593,57
2594,56
2595,56
2596,55
2597,54
2598,54
2599,53
2600,52
2601,52
2602,51
2603,50
2604,50
2605,49
2606,48
2607,48
2608,47
2609,46
2610,46
2611,45
2612,44
2613,44
2614,43
2615,42
2616,42
2617,41
2618,41
2619,40
2620,40
2621,39
2622,39
2623,38
2624,38
2625,37
2626,37
2627,36
2628,36
2629,35
2630,35
2631,34
2632,34
2633,33
2634,33
2635,32
2636,32
2637,31
2638,31
2639,31
2640,31
2641,31
2642,31
2643,31
2644,31
2645,30
2646,30
2647,29
2648,29
2649,28
2650,28
2651,27
2652,26
2653,26
2654,25
2655,24
2656,24
2657,23
2658,22
2659,22
2660,21
2661,21
2662,20
2663,20
2664,19
2665,19
2666,18
2667,18
2668,17
2669,17
2670,16
2671,16
2672,15
2673,15
2674,14
2675,14
2676,13
2677,13
2678,12
2679,12
2680,11
2681,11
2682,10
2683,9
2684,9
2685,8
2686,8
2687,7
2688,7
2689,6
2690,6
2691,5
2692,5
2693,4
2694,4
2695,4
2696,4
2697,4
2698,4
2699,4
2700,4
2701,3
2702,3
2703,2
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,100
2713,99
2714,99
2715,98
2716,98
2717,97
2718,97
2719,96
2720,96
2721,95
2722,95
2723,94
2724,94
2725,93
2726,93
2727,92
2728,92
2729,91
2730,91
2731,90
2732,90
2733,89
2734,89
2735,88
2736,88
2737,87
2738,87
2739,86
2740,86
2741,85
2742,85
2743,84
2744,84
2745,83
2746,83
2747,82
2748,82
2749,81
2750,81
2751,80
2752,79
2753,79
2754,78
2755,77
2756,77
2757,76
2758,75
2759,75
2760,74
2761,73
2762,73
2763,72
2764,71
2765,71
2766,70
2767,69
2768,69
2769,68
2770,67
2771,67
2772,66
2773,65
2774,65
2775,64
2776,63
2777,63
2778,62
2779,62
2780,61
2781,61
2782,60
2783,60
2784,59
2785,59
2786,58
2787,58
2788,58
2789,58
2790,57
2791,57
2792,56
2793,56
2794,55
2795,55
2796,54
2797,54
2798,53
2799,53
2800,52
2801,52
2802,51
2803,51
2804,50
2805,50
2806,49
2807,49
2808,48
2809,48
2810,48
2811,48
2812,48
2813,48
2814,48
2815,48
2816,48
2817,48
2818,48
2819,48
2820,48
2821,48
2822,47
2823,47
2824,46
2825,45
2826,45
2827,44
2828,43
2829,43
2830,42
2831,41
2832,41
2833,40
2834,39
2835,39
2836,38
2837,38
2838,37
2839,37
2840,37
2841,36
2842,36
2843,35
2844,35
2845,34
2846,34
2847,33
2848,33
2849,32
2850,32
2851,31
2852,31
2853,30
2854,30
2855,29
2856,29
2857,28
2858,28
2859,27
2860,27
2861,26
2862,26
2863,25
2864,25
2865,24
2866,24
2867,23
2868,23
2869,22
2870,22
2871,21
2872,21
2873,21
2874,20
2875,20
2876,19
2877,19
2878,18
2879,18
2880,17
2881,17
2882,16
2883,16
2884,15
2885,15
2886,14
2887,14
2888,14
2889,14
2890,14
2891,14
2892,14
2893,14
2894,14
2895,13
2896,13
2897,12
2898,12
2899,12
2900,12
2901,14
2902,13
2903,99
2904,100
2905,99
2906,99
2907,99
2908,99
2909,98
2910,98
2911,97
2912,97
2913,96
2914,96
2915,95
2916,95
2917,94
2918,94
2919,93
2920,93
2921,92
2922,92
2923,91
2924,90
2925,90
2926,89
2927,88
2928,88
2929,87
2930,86
2931,86
2932,85
2933,85
2934,84
2935,84
2936,84
2937,100
2938,99
2939,99
2940,99
2941,99
2942,99
2943,99
2944,99
2945,99
2946,99
2947,99
2948,99
2949,99
2950,99
2951,99
2952,99
2953,99
2954,98
2955,98
2956,98
2957,100
2958,99
2959,99
2960,99
2961,99
2962,99
2963,99
2964,99
2965,99
2966,99
2967,99
2968,99
2969,99
2970,98
2971,98
2972,97
2973,96
2974,96
2975,95
2976,94
2977,94
2978,93
2979,92
2980,92
2981,91
2982,90
2983,90
2984,89
2985,88
2986,88
2987,87
2988,86
2989,86
2990,85
2991,85
